id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights
9064238,Manhattan,Midtown,Entire home/apt,103,6
9064688,Brooklyn,Williamsburg,Entire home/apt,150,1
9064714,Queens,Long Island City,Private room,90,3
9065297,Manhattan,Washington Heights,Entire home/apt,150,5
9066389,Manhattan,Lower East Side,Entire home/apt,190,1
9073600,Manhattan,Upper East Side,Entire home/apt,95,2
9074702,Manhattan,Lower East Side,Private room,75,1
9074921,Brooklyn,Williamsburg,Entire home/apt,150,3
9074963,Brooklyn,Bedford-Stuyvesant,Private room,48,15
9075249,Brooklyn,Clinton Hill,Private room,65,30
9077858,Brooklyn,East Flatbush,Shared room,27,30
9078222,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,150,2
9078632,Manhattan,Washington Heights,Private room,75,2
9078739,Brooklyn,Williamsburg,Private room,80,2
9079335,Manhattan,East Village,Entire home/apt,185,2
9079542,Brooklyn,Bushwick,Private room,55,1
9079628,Brooklyn,Sheepshead Bay,Entire home/apt,98,2
9079871,Brooklyn,East Flatbush,Entire home/apt,165,1
9080286,Brooklyn,Prospect Heights,Private room,75,4
9087285,Manhattan,Upper East Side,Entire home/apt,145,1
9089306,Manhattan,East Village,Entire home/apt,135,3
9089397,Queens,Astoria,Private room,50,2
9090351,Manhattan,Tribeca,Private room,100,1
9091373,Brooklyn,Bedford-Stuyvesant,Private room,100,6
9091710,Manhattan,East Village,Entire home/apt,130,1
9092024,Manhattan,SoHo,Private room,145,2
9092331,Manhattan,Inwood,Private room,45,5
9092903,Brooklyn,Williamsburg,Entire home/apt,120,7
9093219,Manhattan,Harlem,Private room,90,2
9093261,Manhattan,East Village,Entire home/apt,190,1
9093358,Manhattan,Upper East Side,Entire home/apt,250,2
9093389,Brooklyn,Park Slope,Entire home/apt,90,5
9093866,Manhattan,Harlem,Entire home/apt,165,120
9093991,Manhattan,East Village,Entire home/apt,175,5
9096381,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120,2
9096478,Manhattan,Harlem,Private room,85,1
9096630,Manhattan,Chinatown,Private room,90,1
9096938,Brooklyn,South Slope,Private room,70,6
9104108,Manhattan,Harlem,Entire home/apt,110,3
9104505,Manhattan,Financial District,Entire home/apt,239,30
9104995,Manhattan,Hell's Kitchen,Entire home/apt,125,30
9105223,Manhattan,Financial District,Entire home/apt,239,30
9105853,Brooklyn,Bushwick,Private room,55,1
9106735,Manhattan,West Village,Entire home/apt,195,3
9106756,Brooklyn,Greenpoint,Entire home/apt,150,14
9106907,Manhattan,Chinatown,Private room,104,3
9107046,Manhattan,East Village,Private room,95,3
9107118,Brooklyn,Bedford-Stuyvesant,Private room,45,1
9107450,Manhattan,Upper East Side,Entire home/apt,210,5
9107626,Manhattan,Financial District,Entire home/apt,189,30
9107681,Brooklyn,Kensington,Private room,40,4
9107772,Manhattan,Harlem,Entire home/apt,100,2
9107788,Manhattan,West Village,Entire home/apt,295,4
9107846,Manhattan,Upper West Side,Entire home/apt,75,1
9108196,Queens,Laurelton,Private room,34,2
9108295,Brooklyn,Bushwick,Entire home/apt,200,5
9110077,Brooklyn,Williamsburg,Private room,75,3
9110135,Manhattan,East Harlem,Entire home/apt,110,1
9111561,Manhattan,East Harlem,Private room,100,1
9112240,Manhattan,East Village,Entire home/apt,185,2
9112463,Manhattan,Upper East Side,Entire home/apt,145,6
9112676,Manhattan,Upper West Side,Entire home/apt,250,7
9112776,Brooklyn,Bedford-Stuyvesant,Private room,55,2
9113032,Brooklyn,Crown Heights,Entire home/apt,145,5
9113702,Manhattan,Harlem,Entire home/apt,150,1
9114642,Brooklyn,Williamsburg,Private room,70,6
9114773,Manhattan,Upper East Side,Entire home/apt,195,4
9115251,Manhattan,Midtown,Private room,86,1
9115536,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,120,5
9115832,Brooklyn,Bushwick,Private room,60,1
9116018,Manhattan,Harlem,Private room,65,3
9116126,Manhattan,Upper West Side,Entire home/apt,199,28
9116734,Brooklyn,Bedford-Stuyvesant,Private room,55,2
9116752,Brooklyn,Bushwick,Entire home/apt,150,2
9116831,Brooklyn,Williamsburg,Entire home/apt,165,4
9116868,Manhattan,East Village,Entire home/apt,100,5
9117817,Brooklyn,Bedford-Stuyvesant,Entire home/apt,149,2
9117976,Manhattan,Harlem,Private room,36,1
9118958,Queens,Richmond Hill,Private room,50,2
9121896,Manhattan,Harlem,Private room,50,2
9125862,Manhattan,Midtown,Entire home/apt,300,1
9125917,Manhattan,Kips Bay,Private room,73,1
9125932,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,15
9127011,Manhattan,Chelsea,Entire home/apt,193,1
9127163,Queens,Holliswood,Private room,79,3
9128491,Brooklyn,Crown Heights,Private room,60,4
9129113,Brooklyn,Bushwick,Private room,60,3
9130275,Manhattan,Gramercy,Entire home/apt,159,1
9132614,Brooklyn,Williamsburg,Private room,75,4
9132731,Brooklyn,Clinton Hill,Entire home/apt,750,1
9132760,Manhattan,Upper East Side,Private room,235,1
9132807,Manhattan,Midtown,Entire home/apt,139,30
9133278,Manhattan,Harlem,Private room,41,1
9133645,Manhattan,Chinatown,Entire home/apt,220,2
9133959,Manhattan,Hell's Kitchen,Entire home/apt,120,360
9136581,Manhattan,East Village,Entire home/apt,180,4
9136814,Manhattan,Hell's Kitchen,Entire home/apt,185,6
9137194,Manhattan,East Village,Entire home/apt,225,2
9137941,Manhattan,Upper East Side,Entire home/apt,200,1
9138319,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,150,2
9138664,Queens,Sunnyside,Private room,74,2
9140055,Brooklyn,Bedford-Stuyvesant,Private room,49,1
9144999,Manhattan,Chelsea,Private room,140,14
9145070,Manhattan,Upper West Side,Entire home/apt,180,1
9145150,Brooklyn,Williamsburg,Private room,50,3
9145202,Queens,Jamaica,Private room,47,1
9146175,Manhattan,Midtown,Entire home/apt,245,30
9146595,Brooklyn,Bedford-Stuyvesant,Entire home/apt,115,1
9146709,Brooklyn,Bushwick,Private room,50,7
9147025,Bronx,City Island,Entire home/apt,110,2
9147431,Brooklyn,Park Slope,Private room,125,5
9148875,Manhattan,East Harlem,Entire home/apt,150,3
9149182,Manhattan,Kips Bay,Entire home/apt,139,1
9149435,Brooklyn,Park Slope,Entire home/apt,220,1
9149930,Manhattan,West Village,Entire home/apt,150,30
9150194,Brooklyn,Williamsburg,Private room,79,2
9151490,Brooklyn,Williamsburg,Entire home/apt,240,1
9151677,Brooklyn,Clinton Hill,Entire home/apt,115,5
9152795,Brooklyn,Williamsburg,Entire home/apt,120,3
9152932,Brooklyn,Bushwick,Entire home/apt,200,1
9152965,Brooklyn,Bushwick,Entire home/apt,200,10
9153256,Manhattan,Flatiron District,Entire home/apt,150,7
9155206,Brooklyn,Bedford-Stuyvesant,Entire home/apt,165,2
9155212,Manhattan,East Village,Private room,85,6
9155475,Manhattan,Chelsea,Entire home/apt,130,2
9155741,Manhattan,Kips Bay,Private room,85,1
9156676,Brooklyn,Cypress Hills,Entire home/apt,90,3
9157504,Manhattan,Morningside Heights,Private room,120,1
9162161,Manhattan,Hell's Kitchen,Entire home/apt,70,20
9165191,Brooklyn,Bedford-Stuyvesant,Private room,40,5
9166769,Manhattan,Washington Heights,Private room,55,7
9167889,Manhattan,Harlem,Entire home/apt,130,2
9168009,Manhattan,Midtown,Private room,60,3
9168809,Brooklyn,Bedford-Stuyvesant,Private room,65,1
9170129,Manhattan,Harlem,Entire home/apt,249,7
9171140,Brooklyn,Williamsburg,Private room,75,1
9172067,Manhattan,Chelsea,Entire home/apt,500,2
9172192,Manhattan,Hell's Kitchen,Entire home/apt,169,1
9172277,Brooklyn,Crown Heights,Entire home/apt,300,4
9173061,Manhattan,Hell's Kitchen,Entire home/apt,95,1
9173352,Brooklyn,Bushwick,Private room,69,1
9174180,Brooklyn,Brooklyn Heights,Private room,240,1
9175286,Manhattan,Upper East Side,Entire home/apt,120,3
9175459,Manhattan,Chelsea,Entire home/apt,180,4
9178165,Manhattan,Harlem,Private room,80,1
9181483,Manhattan,East Village,Private room,90,4
9182008,Queens,Ditmars Steinway,Entire home/apt,140,4
9182754,Manhattan,East Village,Entire home/apt,200,1
9183131,Manhattan,Chelsea,Private room,139,1
9184688,Manhattan,Upper West Side,Entire home/apt,250,7
9184982,Manhattan,Harlem,Private room,47,7
9185329,Brooklyn,Greenpoint,Entire home/apt,108,7
9185689,Manhattan,Harlem,Entire home/apt,85,1
9185696,Queens,Queens Village,Entire home/apt,75,5
9185754,Brooklyn,Williamsburg,Private room,60,1
9186894,Brooklyn,Greenpoint,Private room,80,2
9187221,Brooklyn,Bushwick,Private room,60,1
9187379,Queens,Forest Hills,Private room,50,1
9191908,Manhattan,Financial District,Entire home/apt,120,2
9193390,Manhattan,Upper West Side,Private room,300,1
9194620,Manhattan,Upper East Side,Entire home/apt,275,30
9195534,Brooklyn,Park Slope,Private room,100,1
9196297,Manhattan,Upper East Side,Private room,65,2
9196408,Manhattan,Harlem,Private room,65,5
9197311,Brooklyn,Clinton Hill,Entire home/apt,350,3
9197829,Brooklyn,Gowanus,Entire home/apt,132,1
9199020,Manhattan,Washington Heights,Shared room,35,1
9199352,Manhattan,Greenwich Village,Entire home/apt,150,7
9201458,Manhattan,Upper West Side,Private room,75,5
9201479,Manhattan,Chelsea,Private room,100,1
9201989,Brooklyn,Clinton Hill,Entire home/apt,89,3
9207023,Brooklyn,Midwood,Private room,50,1
9207124,Manhattan,Midtown,Private room,300,3
9208886,Manhattan,East Harlem,Private room,50,13
9211087,Manhattan,Midtown,Entire home/apt,400,1
9211258,Manhattan,Hell's Kitchen,Entire home/apt,250,2
9211534,Queens,Astoria,Private room,70,1
9211969,Manhattan,Upper East Side,Entire home/apt,135,1
9212510,Manhattan,Chelsea,Entire home/apt,450,2
9214148,Manhattan,East Harlem,Entire home/apt,80,2
9215307,Brooklyn,Williamsburg,Private room,90,1
9216664,Brooklyn,Fort Greene,Private room,100,1
9217460,Manhattan,Harlem,Entire home/apt,90,3
9217592,Brooklyn,Clinton Hill,Entire home/apt,145,3
9217707,Queens,Rego Park,Entire home/apt,125,5
9217745,Brooklyn,Williamsburg,Private room,50,1
9217837,Brooklyn,South Slope,Entire home/apt,150,3
9218051,Manhattan,East Village,Private room,95,1
9219569,Brooklyn,Bushwick,Entire home/apt,125,1
9219588,Queens,Astoria,Entire home/apt,120,1
9222165,Manhattan,Upper East Side,Entire home/apt,400,3
9227929,Manhattan,Harlem,Entire home/apt,201,1
9230523,Brooklyn,Prospect-Lefferts Gardens,Private room,50,2
9230605,Manhattan,Hell's Kitchen,Entire home/apt,199,2
9230690,Brooklyn,Williamsburg,Private room,49,5
9230738,Manhattan,Upper West Side,Entire home/apt,185,5
9231083,Brooklyn,Bedford-Stuyvesant,Private room,85,1
9231257,Brooklyn,Flatbush,Entire home/apt,89,1
9231341,Brooklyn,Bedford-Stuyvesant,Private room,100,1
9231791,Brooklyn,Bushwick,Private room,60,1
9232861,Manhattan,Midtown,Entire home/apt,132,30
9233068,Brooklyn,Greenpoint,Entire home/apt,125,2
9233338,Brooklyn,Flatbush,Entire home/apt,100,1
9233883,Manhattan,Financial District,Entire home/apt,175,5
9235437,Manhattan,Hell's Kitchen,Entire home/apt,304,30
9236348,Brooklyn,Bushwick,Entire home/apt,95,1
9237142,Brooklyn,Clinton Hill,Entire home/apt,100,30
9237147,Manhattan,Hell's Kitchen,Entire home/apt,300,2
9237600,Manhattan,Battery Park City,Entire home/apt,175,1
9237857,Manhattan,Midtown,Entire home/apt,300,3
9238214,Queens,Astoria,Private room,39,4
9238295,Manhattan,Midtown,Entire home/apt,179,1
9238515,Queens,Flushing,Shared room,20,3
9238861,Manhattan,Morningside Heights,Entire home/apt,120,2
9239252,Manhattan,Lower East Side,Private room,82,5
9240067,Manhattan,Upper East Side,Entire home/apt,170,1
9240346,Manhattan,Gramercy,Entire home/apt,120,1
9240606,Brooklyn,Carroll Gardens,Private room,75,2
9241147,Brooklyn,Bushwick,Entire home/apt,110,2
9241956,Manhattan,Hell's Kitchen,Entire home/apt,177,2
9242243,Manhattan,Midtown,Private room,180,1
9247687,Queens,Middle Village,Private room,70,1
9247923,Manhattan,Greenwich Village,Entire home/apt,325,2
9248049,Manhattan,Hell's Kitchen,Private room,165,1
9248239,Brooklyn,Williamsburg,Private room,75,1
9248558,Manhattan,Midtown,Private room,159,1
9249597,Manhattan,Upper West Side,Entire home/apt,150,6
9249776,Manhattan,Upper West Side,Entire home/apt,150,1
9250196,Manhattan,Theater District,Entire home/apt,230,30
9250241,Manhattan,Midtown,Private room,159,1
9250374,Brooklyn,Carroll Gardens,Entire home/apt,250,28
9250731,Brooklyn,Williamsburg,Entire home/apt,119,1
9251088,Manhattan,Theater District,Entire home/apt,239,30
9253112,Brooklyn,Crown Heights,Entire home/apt,80,1
9253505,Manhattan,Midtown,Private room,99,1
9253823,Manhattan,Upper West Side,Entire home/apt,250,5
9253827,Brooklyn,Williamsburg,Entire home/apt,125,3
9255049,Brooklyn,Bushwick,Entire home/apt,150,5
9256750,Brooklyn,Bushwick,Private room,50,3
9259254,Manhattan,East Village,Entire home/apt,200,4
9260415,Bronx,Pelham Gardens,Private room,47,2
9260616,Brooklyn,Kensington,Entire home/apt,150,4
9260911,Manhattan,East Village,Entire home/apt,299,1
9260951,Manhattan,Hell's Kitchen,Entire home/apt,142,20
9261302,Brooklyn,South Slope,Entire home/apt,150,1
9261392,Queens,Sunnyside,Private room,88,2
9263457,Manhattan,Upper West Side,Private room,800,5
9266394,Brooklyn,Crown Heights,Entire home/apt,85,90
9269126,Manhattan,Hell's Kitchen,Private room,169,1
9269191,Brooklyn,Bedford-Stuyvesant,Entire home/apt,110,2
9270122,Brooklyn,Greenpoint,Private room,60,1
9271742,Brooklyn,Bedford-Stuyvesant,Entire home/apt,110,2
9273161,Manhattan,SoHo,Entire home/apt,78,5
9274832,Brooklyn,Bay Ridge,Entire home/apt,110,1
9275199,Brooklyn,Bedford-Stuyvesant,Private room,46,1
9275453,Queens,Ditmars Steinway,Private room,80,1
9276587,Manhattan,Hell's Kitchen,Entire home/apt,150,3
9276634,Manhattan,East Village,Entire home/apt,199,2
9277581,Manhattan,East Village,Entire home/apt,125,2
9277608,Manhattan,Nolita,Entire home/apt,650,3
9278192,Queens,Elmhurst,Private room,58,6
9278786,Manhattan,East Village,Entire home/apt,200,1
9279920,Manhattan,Gramercy,Entire home/apt,145,21
9280902,Brooklyn,Bedford-Stuyvesant,Entire home/apt,98,14
9281688,Brooklyn,Crown Heights,Private room,40,7
9281747,Manhattan,Hell's Kitchen,Private room,135,2
9282032,Manhattan,Kips Bay,Entire home/apt,250,5
9282443,Manhattan,Lower East Side,Entire home/apt,250,13
9282987,Brooklyn,Park Slope,Entire home/apt,130,2
9283104,Brooklyn,Midwood,Private room,60,2
9288411,Manhattan,East Village,Entire home/apt,350,3
9289159,Manhattan,Harlem,Entire home/apt,465,3
9291870,Manhattan,Upper East Side,Entire home/apt,126,1
9292072,Manhattan,Upper East Side,Entire home/apt,215,1
9295059,Manhattan,Upper East Side,Entire home/apt,139,3
9296077,Manhattan,Upper East Side,Entire home/apt,200,1
9296089,Manhattan,Upper West Side,Entire home/apt,200,6
9296598,Manhattan,Upper West Side,Entire home/apt,40,1
9296742,Brooklyn,Flatbush,Private room,55,1
9297852,Brooklyn,Bushwick,Entire home/apt,99,30
9297960,Brooklyn,Williamsburg,Private room,82,3
9298825,Brooklyn,Cobble Hill,Entire home/apt,185,2
9298895,Manhattan,East Village,Private room,60,7
9299515,Manhattan,Chelsea,Entire home/apt,200,7
9299707,Manhattan,Upper East Side,Entire home/apt,140,1
9300556,Brooklyn,Bedford-Stuyvesant,Entire home/apt,94,30
9300634,Brooklyn,Carroll Gardens,Entire home/apt,134,2
9301562,Brooklyn,Williamsburg,Private room,60,1
9301647,Manhattan,Midtown,Private room,70,3
9301755,Manhattan,Lower East Side,Entire home/apt,200,1
9302921,Manhattan,Harlem,Private room,90,2
9308016,Brooklyn,Greenpoint,Entire home/apt,115,1
9309192,Manhattan,Lower East Side,Entire home/apt,245,10
9310390,Manhattan,East Village,Entire home/apt,375,1
9310959,Brooklyn,Crown Heights,Entire home/apt,75,2
9311761,Manhattan,Lower East Side,Private room,150,2
9312190,Bronx,Concourse,Entire home/apt,159,1
9313531,Brooklyn,Bedford-Stuyvesant,Private room,40,15
9313758,Brooklyn,Greenpoint,Private room,57,1
9314139,Manhattan,Tribeca,Entire home/apt,425,5
9315478,Manhattan,West Village,Entire home/apt,200,1
9315567,Manhattan,Harlem,Private room,65,1
9315797,Brooklyn,Greenpoint,Private room,65,15
9316528,Brooklyn,Bedford-Stuyvesant,Private room,75,14
9316653,Manhattan,East Harlem,Private room,90,1
9317779,Manhattan,East Village,Private room,100,1
9319328,Manhattan,NoHo,Entire home/apt,100,1
9319688,Queens,Astoria,Private room,77,2
9324841,Brooklyn,Williamsburg,Entire home/apt,165,4
9325951,Manhattan,Hell's Kitchen,Entire home/apt,190,4
9325979,Manhattan,Chinatown,Entire home/apt,190,2
9327458,Brooklyn,South Slope,Private room,45,3
9328355,Brooklyn,Bedford-Stuyvesant,Entire home/apt,72,30
9328578,Manhattan,Harlem,Entire home/apt,230,3
9329015,Manhattan,East Harlem,Entire home/apt,250,5
9329090,Manhattan,Midtown,Entire home/apt,140,4
9330135,Brooklyn,Brighton Beach,Entire home/apt,85,5
9330771,Manhattan,East Village,Entire home/apt,99,30
9330884,Manhattan,Lower East Side,Entire home/apt,200,3
9331036,Brooklyn,Prospect Heights,Private room,99,2
9331114,Brooklyn,Williamsburg,Entire home/apt,140,7
9331413,Brooklyn,Williamsburg,Entire home/apt,181,4
9331520,Brooklyn,Bedford-Stuyvesant,Entire home/apt,165,2
9331671,Manhattan,Lower East Side,Entire home/apt,175,3
9331683,Brooklyn,Crown Heights,Entire home/apt,100,6
9332872,Brooklyn,Carroll Gardens,Entire home/apt,209,1
9332926,Manhattan,Washington Heights,Private room,110,1
9333533,Brooklyn,Williamsburg,Private room,50,7
9334086,Manhattan,Washington Heights,Entire home/apt,80,2
9334185,Bronx,Kingsbridge,Private room,75,1
9334228,Manhattan,East Village,Entire home/apt,70,7
9334365,Manhattan,Upper East Side,Entire home/apt,125,1
9334840,Queens,Astoria,Entire home/apt,70,1
9336526,Queens,Elmhurst,Private room,180,1
9339253,Brooklyn,Clinton Hill,Private room,100,2
9340975,Brooklyn,Park Slope,Entire home/apt,200,8
9341144,Manhattan,Harlem,Entire home/apt,100,30
9341196,Manhattan,Upper West Side,Private room,95,3
9341671,Manhattan,Harlem,Entire home/apt,150,5
9342019,Queens,Jackson Heights,Entire home/apt,144,2
9342478,Brooklyn,Williamsburg,Private room,42,3
9343313,Manhattan,Lower East Side,Private room,95,1
9343350,Manhattan,Lower East Side,Entire home/apt,220,2
9343634,Manhattan,Kips Bay,Private room,209,3
9344858,Brooklyn,Williamsburg,Private room,118,3
9345056,Brooklyn,Bushwick,Private room,50,5
9345131,Brooklyn,Bedford-Stuyvesant,Private room,95,1
9345523,Manhattan,East Village,Private room,85,1
9347368,Manhattan,Upper West Side,Entire home/apt,200,5
9348111,Brooklyn,Williamsburg,Entire home/apt,161,2
9348923,Brooklyn,Williamsburg,Entire home/apt,110,2
9348941,Manhattan,Midtown,Entire home/apt,149,1
9349010,Manhattan,Upper West Side,Entire home/apt,104,30
9349116,Brooklyn,Williamsburg,Entire home/apt,200,1
9349221,Brooklyn,Williamsburg,Private room,99,1
9349950,Brooklyn,Bedford-Stuyvesant,Entire home/apt,80,5
9350295,Manhattan,West Village,Entire home/apt,400,1
9350645,Brooklyn,Williamsburg,Entire home/apt,98,4
9350729,Brooklyn,Clinton Hill,Private room,63,2
9351006,Brooklyn,Brownsville,Private room,69,2
9351013,Queens,Ditmars Steinway,Entire home/apt,89,1
9351679,Queens,Astoria,Entire home/apt,99,4
9352565,Manhattan,Midtown,Entire home/apt,140,4
9355498,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,4
9356909,Brooklyn,Carroll Gardens,Entire home/apt,199,2
9358066,Manhattan,Financial District,Entire home/apt,120,20
9358718,Manhattan,Hell's Kitchen,Entire home/apt,175,1
9359564,Manhattan,Lower East Side,Entire home/apt,300,3
9359933,Brooklyn,Crown Heights,Private room,40,1
9360968,Brooklyn,Bushwick,Private room,100,2
9361107,Brooklyn,Clinton Hill,Entire home/apt,170,2
9361349,Manhattan,East Village,Entire home/apt,120,8
9362344,Brooklyn,Bedford-Stuyvesant,Private room,60,1
9362388,Manhattan,Harlem,Entire home/apt,90,7
9362527,Manhattan,Inwood,Private room,60,5
9362788,Manhattan,Battery Park City,Entire home/apt,450,1
9363966,Manhattan,Midtown,Private room,75,1
9364184,Manhattan,Upper West Side,Entire home/apt,170,3
9364626,Brooklyn,Prospect Heights,Private room,75,2
9364750,Manhattan,Washington Heights,Private room,75,1
9365025,Brooklyn,Greenpoint,Private room,80,2
